,Date,Hour,Temperature,Humidity,Wind speed,Rainfall,Snowfall,Seasons,Holiday,Functioning Day,Rental count,score,score_type,Temperature Category
4224,26/05/2018,0,17.0,59,1.1,0.0,0.0,Spring,No Holiday,Yes,1381,89.0,0-100,warm
4225,26/05/2018,1,16.2,63,0.7,0.0,0.0,Spring,No Holiday,Yes,1006,73.0,0-100,warm
4226,26/05/2018,2,15.8,66,0.6,0.0,0.0,Spring,No Holiday,Yes,158,6.0,0-10,warm
4227,26/05/2018,3,15.3,69,0.5,0.0,0.0,Spring,No Holiday,Yes,96,4.0,0-10,warm
4228,26/05/2018,4,14.8,73,0.5,0.0,0.0,Spring,No Holiday,Yes,190,0.0,0-10,cool
4229,26/05/2018,5,14.4,73,0.4,0.0,0.0,Spring,No Holiday,Yes,301,8.0,0-10,cool
4230,26/05/2018,6,14.2,72,0.6,0.0,0.0,Spring,No Holiday,Yes,581,42.0,0-100,cool
4231,26/05/2018,7,15.0,64,0.6,0.0,0.0,Spring,No Holiday,Yes,753,10.0,0-10,warm
4232,26/05/2018,8,17.8,52,0.6,0.0,0.0,Spring,No Holiday,Yes,1247,4.0,0-10,warm
4233,26/05/2018,9,20.6,43,1.1,0.0,0.0,Spring,No Holiday,Yes,1280,75.0,0-100,warm
4234,26/05/2018,10,23.2,41,1.1,0.0,0.0,Spring,No Holiday,Yes,690,34.0,0-100,warm
4235,26/05/2018,11,24.8,34,0.9,0.0,0.0,Spring,No Holiday,Yes,98,10.0,0-10,warm
4236,26/05/2018,12,26.2,31,1.2,0.0,0.0,Spring,No Holiday,Yes,1217,7.0,0-100,hot
4237,26/05/2018,13,27.8,31,2.0,0.0,0.0,Spring,No Holiday,Yes,1186,10.0,0-10,hot
4238,26/05/2018,14,28.3,30,2.3,0.0,0.0,Spring,No Holiday,Yes,1708,22.0,0-100,hot
4239,26/05/2018,15,29.4,30,2.0,0.0,0.0,Spring,No Holiday,Yes,1168,50.0,0-100,hot
4240,26/05/2018,16,29.0,31,2.9,0.0,0.0,Spring,No Holiday,Yes,2154,10.0,0-100,hot
4241,26/05/2018,17,27.9,34,3.8,0.0,0.0,Spring,No Holiday,Yes,1020,10.0,0-100,hot
4242,26/05/2018,18,27.0,33,2.2,0.0,0.0,Spring,No Holiday,Yes,3099,52.0,0-100,hot
4243,26/05/2018,19,,46,3.1,0.0,0.0,Spring,No Holiday,Yes,3476,8.0,0-10,
4244,26/05/2018,20,22.3,50,2.7,0.0,0.0,Spring,No Holiday,Yes,2840,10.0,0-10,warm
4245,26/05/2018,21,21.7,58,1.3,0.0,0.0,Spring,No Holiday,Yes,2719,6.0,0-10,warm
4246,26/05/2018,22,21.2,60,1.0,0.0,0.0,Spring,No Holiday,Yes,1796,77.0,0-100,warm
4247,26/05/2018,23,20.7,63,0.8,0.0,0.0,Spring,No Holiday,Yes,1538,25.0,0-100,warm
4248,27/05/2018,0,20.1,65,1.6,0.0,0.0,Spring,No Holiday,Yes,605,87.0,0-100,warm
4249,27/05/2018,1,19.8,61,1.4,0.0,0.0,Spring,No Holiday,Yes,1117,84.0,0-100,warm
4250,27/05/2018,2,19.0,62,1.8,0.0,0.0,Spring,No Holiday,Yes,517,5.0,0-10,warm
4251,27/05/2018,3,18.5,62,0.8,0.0,0.0,Spring,No Holiday,Yes,205,5.0,0-10,warm
4252,27/05/2018,4,17.9,59,1.3,0.0,0.0,Spring,No Holiday,Yes,152,55.0,0-100,warm
4253,27/05/2018,5,17.6,0,0.8,0.0,0.0,Spring,No Holiday,Yes,152,95.0,0-100,warm
4254,27/05/2018,6,17.3,62,1.4,0.0,0.0,Spring,No Holiday,Yes,236,91.0,0-100,warm
4255,27/05/2018,7,17.6,0,1.4,0.0,0.0,Spring,No Holiday,Yes,187,10.0,0-100,warm
4256,27/05/2018,8,18.3,51,2.0,0.0,0.0,Spring,No Holiday,Yes,722,10.0,0-100,warm
4257,27/05/2018,9,19.5,43,1.5,0.0,0.0,Spring,No Holiday,Yes,693,0.0,0-100,warm
4258,27/05/2018,10,21.6,33,2.0,0.0,0.0,Spring,No Holiday,Yes,1115,0.0,0-10,warm
4259,27/05/2018,11,22.3,33,1.8,0.0,0.0,Spring,No Holiday,Yes,298,75.0,0-100,warm
4260,27/05/2018,12,23.4,38,2.8,0.0,0.0,Spring,No Holiday,Yes,2216,69.0,0-100,warm
4261,27/05/2018,13,24.3,37,2.3,0.0,0.0,Spring,No Holiday,Yes,1875,33.0,0-100,warm
4262,27/05/2018,14,24.2,36,4.0,0.0,0.0,Spring,No Holiday,Yes,1970,9.0,0-10,warm
4263,27/05/2018,15,23.9,37,2.6,0.0,0.0,Spring,No Holiday,Yes,2687,8.0,0-10,warm
4264,27/05/2018,16,24.0,36,1.6,0.0,0.0,Spring,No Holiday,Yes,2421,10.0,0-10,warm
4265,27/05/2018,17,23.5,32,3.2,0.0,0.0,Spring,No Holiday,Yes,1253,10.0,0-100,warm
4266,27/05/2018,18,23.0,36,2.8,0.0,0.0,Spring,No Holiday,Yes,2333,2.0,0-10,warm
4267,27/05/2018,19,21.7,38,2.1,0.0,0.0,Spring,No Holiday,Yes,3035,37.0,0-100,warm
4268,27/05/2018,20,20.6,41,2.3,0.0,0.0,Spring,No Holiday,Yes,601,52.0,0-100,warm
4269,27/05/2018,21,19.5,46,1.8,0.0,0.0,Spring,No Holiday,Yes,1908,10.0,0-100,warm
4270,27/05/2018,22,18.6,50,1.0,0.0,0.0,Spring,No Holiday,Yes,1352,6.0,0-10,warm
4271,27/05/2018,23,17.9,53,1.9,0.0,0.0,Spring,No Holiday,Yes,633,71.0,0-100,warm
4272,28/05/2018,0,17.3,55,0.7,0.0,0.0,Spring,No Holiday,Yes,860,10.0,0-100,warm
4273,28/05/2018,1,16.7,60,0.8,0.0,0.0,Spring,No Holiday,Yes,457,81.0,0-100,warm
4274,28/05/2018,2,16.5,58,0.3,0.0,0.0,Spring,No Holiday,Yes,146,10.0,0-100,warm
4275,28/05/2018,3,17.1,56,0.4,0.0,0.0,Spring,No Holiday,Yes,183,10.0,0-100,warm
4276,28/05/2018,4,,0,0.4,0.0,0.0,Spring,No Holiday,Yes,109,9.0,0-10,
4277,28/05/2018,5,16.6,0,0.9,0.0,0.0,Spring,No Holiday,Yes,222,10.0,0-100,warm
4278,28/05/2018,6,16.2,0,0.5,0.0,0.0,Spring,No Holiday,Yes,763,37.0,0-100,warm
4279,28/05/2018,7,16.8,0,0.8,0.0,0.0,Spring,No Holiday,Yes,1172,5.0,0-10,warm
4280,28/05/2018,8,19.5,50,0.7,0.0,0.0,Spring,No Holiday,Yes,609,68.0,0-100,warm
4281,28/05/2018,9,21.7,48,1.1,0.0,0.0,Spring,No Holiday,Yes,1134,70.0,0-100,warm
4282,28/05/2018,10,23.3,49,1.1,0.0,0.0,Spring,No Holiday,Yes,679,10.0,0-100,warm
4283,28/05/2018,11,25.1,45,0.9,0.0,0.0,Spring,No Holiday,Yes,912,73.0,0-100,hot
4284,28/05/2018,12,26.3,44,1.8,0.0,0.0,Spring,No Holiday,Yes,1521,7.0,0-10,hot
4285,28/05/2018,13,27.7,39,1.9,0.0,0.0,Spring,No Holiday,Yes,933,71.0,0-100,hot
4286,28/05/2018,14,28.7,36,2.6,0.0,0.0,Spring,No Holiday,Yes,1954,3.0,0-10,hot
4287,28/05/2018,15,28.4,43,3.1,0.0,0.0,Spring,No Holiday,Yes,1152,8.0,0-10,hot
4288,28/05/2018,16,28.1,43,3.4,0.0,0.0,Spring,No Holiday,Yes,2043,61.0,0-100,hot
4289,28/05/2018,17,26.9,45,3.5,0.0,0.0,Spring,No Holiday,Yes,2611,72.0,0-100,hot
4290,28/05/2018,18,26.0,39,2.7,0.0,0.0,Spring,No Holiday,Yes,4705,70.0,0-100,hot
4291,28/05/2018,19,24.4,44,2.8,0.0,0.0,Spring,No Holiday,Yes,2381,29.0,0-100,warm
4292,28/05/2018,20,23.0,49,2.4,0.0,0.0,Spring,No Holiday,Yes,335,3.0,0-10,warm
4293,28/05/2018,21,21.8,50,2.1,0.0,0.0,Spring,No Holiday,Yes,2934,0.0,0-100,warm
4294,28/05/2018,22,21.1,54,0.6,0.0,0.0,Spring,No Holiday,Yes,1498,81.0,0-100,warm
4295,28/05/2018,23,20.9,53,1.6,0.0,0.0,Spring,No Holiday,Yes,1063,56.0,0-100,warm
4296,29/05/2018,0,20.6,54,2.6,0.0,0.0,Spring,No Holiday,Yes,1053,8.0,0-10,warm
4297,29/05/2018,1,20.3,55,1.1,0.0,0.0,Spring,No Holiday,Yes,595,8.0,0-10,warm
4298,29/05/2018,2,20.2,56,2.3,0.0,0.0,Spring,No Holiday,Yes,534,40.0,0-100,warm
4299,29/05/2018,3,20.0,58,1.8,0.0,0.0,Spring,No Holiday,Yes,206,81.0,0-100,warm
4300,29/05/2018,4,19.8,60,1.9,0.0,0.0,Spring,No Holiday,Yes,143,12.0,0-100,warm
4301,29/05/2018,5,19.6,64,0.3,0.0,0.0,Spring,No Holiday,Yes,386,10.0,0-100,warm
4302,29/05/2018,6,,64,0.4,0.0,0.0,Spring,No Holiday,Yes,1003,28.0,0-100,
4303,29/05/2018,7,19.9,63,1.1,0.0,0.0,Spring,No Holiday,Yes,1960,30.0,0-100,warm
4304,29/05/2018,8,20.5,66,1.7,0.0,0.0,Spring,No Holiday,Yes,2354,0.0,0-100,warm
4305,29/05/2018,9,21.0,67,1.1,0.0,0.0,Spring,No Holiday,Yes,839,10.0,0-100,warm
4306,29/05/2018,10,21.6,68,1.6,0.0,0.0,Spring,No Holiday,Yes,739,55.0,0-100,warm
4307,29/05/2018,11,23.1,63,2.6,0.0,0.0,Spring,No Holiday,Yes,895,10.0,0-100,warm
4308,29/05/2018,12,23.1,64,2.6,0.0,0.0,Spring,No Holiday,Yes,1696,10.0,0-100,warm
4309,29/05/2018,13,24.2,58,1.5,0.0,0.0,Spring,No Holiday,Yes,1102,46.0,0-100,warm
4310,29/05/2018,14,25.5,53,2.0,0.0,0.0,Spring,No Holiday,Yes,500,91.0,0-100,hot
4311,29/05/2018,15,25.7,56,1.8,0.0,0.0,Spring,No Holiday,Yes,865,64.0,0-100,hot
4312,29/05/2018,16,23.6,66,4.2,0.0,0.0,Spring,No Holiday,Yes,1549,53.0,0-100,warm
4313,29/05/2018,17,23.9,65,1.9,0.0,0.0,Spring,No Holiday,Yes,1728,92.0,0-100,warm
4314,29/05/2018,18,23.1,68,2.9,0.0,0.0,Spring,No Holiday,Yes,2687,58.0,0-100,warm
4315,29/05/2018,19,22.3,71,2.5,0.0,0.0,Spring,No Holiday,Yes,817,69.0,0-100,warm
4316,29/05/2018,20,20.1,88,2.2,1.0,0.0,Spring,No Holiday,Yes,357,90.0,0-100,warm
4317,29/05/2018,21,19.9,93,1.4,0.0,0.0,Spring,No Holiday,Yes,1462,10.0,0-100,warm
4318,29/05/2018,22,19.9,85,1.7,0.0,0.0,Spring,No Holiday,Yes,752,10.0,0-100,warm
4319,29/05/2018,23,19.5,89,1.7,0.0,0.0,Spring,No Holiday,Yes,456,10.0,0-100,warm
4320,30/05/2018,0,19.1,84,1.6,0.0,0.0,Spring,No Holiday,Yes,453,46.0,0-100,warm
4321,30/05/2018,1,18.8,84,0.5,0.0,0.0,Spring,No Holiday,Yes,600,5.0,0-10,warm
4322,30/05/2018,2,18.7,83,0.6,0.0,0.0,Spring,No Holiday,Yes,690,83.0,0-100,warm
4323,30/05/2018,3,18.4,86,0.6,0.0,0.0,Spring,No Holiday,Yes,325,49.0,0-100,warm
4324,30/05/2018,4,18.3,84,0.9,0.0,0.0,Spring,No Holiday,Yes,257,48.0,0-100,warm
4325,30/05/2018,5,18.4,84,0.6,0.0,0.0,Spring,No Holiday,Yes,309,22.0,0-100,warm
4326,30/05/2018,6,18.6,84,0.7,0.0,0.0,Spring,No Holiday,Yes,379,79.0,0-100,warm
4327,30/05/2018,7,18.9,85,0.6,0.0,0.0,Spring,No Holiday,Yes,1276,10.0,0-100,warm
4328,30/05/2018,8,19.3,83,0.6,0.0,0.0,Spring,No Holiday,Yes,2421,3.0,0-10,warm
4329,30/05/2018,9,19.8,79,1.3,0.0,0.0,Spring,No Holiday,Yes,1221,10.0,0-100,warm
4330,30/05/2018,10,21.4,71,1.7,0.0,0.0,Spring,No Holiday,Yes,700,7.0,0-10,warm
4331,30/05/2018,11,22.8,66,2.7,0.0,0.0,Spring,No Holiday,Yes,837,9.0,0-10,warm
4332,30/05/2018,12,23.2,64,3.0,0.0,0.0,Spring,No Holiday,Yes,1912,60.0,0-100,warm
4333,30/05/2018,13,24.0,56,2.6,0.0,0.0,Spring,No Holiday,Yes,697,44.0,0-100,warm
4334,30/05/2018,14,24.3,58,2.9,0.0,0.0,Spring,No Holiday,Yes,546,62.0,0-100,warm
4335,30/05/2018,15,24.3,52,3.0,0.0,0.0,Spring,No Holiday,Yes,1615,72.0,0-100,warm
4336,30/05/2018,16,,47,3.0,0.0,0.0,Spring,No Holiday,Yes,283,4.0,0-10,
4337,30/05/2018,17,24.1,41,2.2,0.0,0.0,Spring,No Holiday,Yes,3169,7.0,0-10,warm
4338,30/05/2018,18,23.6,42,2.1,0.0,0.0,Spring,No Holiday,Yes,5045,10.0,0-100,warm
4339,30/05/2018,19,21.2,52,3.6,0.0,0.0,Spring,No Holiday,Yes,3198,96.0,0-100,warm
4340,30/05/2018,20,19.1,64,2.6,0.0,0.0,Spring,No Holiday,Yes,1597,31.0,0-100,warm
4341,30/05/2018,21,18.2,69,2.0,0.0,0.0,Spring,No Holiday,Yes,2173,80.0,0-100,warm
4342,30/05/2018,22,17.3,76,1.7,0.0,0.0,Spring,No Holiday,Yes,893,0.0,0-100,warm
4343,30/05/2018,23,16.4,80,1.5,0.0,0.0,Spring,No Holiday,Yes,2270,72.0,0-100,warm
4344,31/05/2018,0,15.8,82,1.6,0.0,0.0,Spring,No Holiday,Yes,870,10.0,0-10,warm
4345,31/05/2018,1,15.5,82,1.5,0.0,0.0,Spring,No Holiday,Yes,184,10.0,0-100,warm
4346,31/05/2018,2,15.2,84,0.7,0.0,0.0,Spring,No Holiday,Yes,712,75.0,0-100,warm
4347,31/05/2018,3,15.0,84,1.3,0.0,0.0,Spring,No Holiday,Yes,516,5.0,0-10,warm
4348,31/05/2018,4,14.8,85,0.7,0.0,0.0,Spring,No Holiday,Yes,113,10.0,0-10,cool
4349,31/05/2018,5,14.4,82,1.2,0.0,0.0,Spring,No Holiday,Yes,108,10.0,0-100,cool
4350,31/05/2018,6,14.3,82,0.7,0.0,0.0,Spring,No Holiday,Yes,591,10.0,0-100,cool
4351,31/05/2018,7,14.9,71,0.9,0.0,0.0,Spring,No Holiday,Yes,1715,6.0,0-10,cool
4352,31/05/2018,8,16.9,65,1.6,0.0,0.0,Spring,No Holiday,Yes,1084,10.0,0-100,warm
4353,31/05/2018,9,18.8,59,1.6,0.0,0.0,Spring,No Holiday,Yes,1590,57.0,0-100,warm
4354,31/05/2018,10,20.8,54,1.2,0.0,0.0,Spring,No Holiday,Yes,480,10.0,0-100,warm
4355,31/05/2018,11,22.0,54,2.7,0.0,0.0,Spring,No Holiday,Yes,1165,70.0,0-100,warm
4356,31/05/2018,12,23.7,44,1.3,0.0,0.0,Spring,No Holiday,Yes,797,10.0,0-10,warm
4357,31/05/2018,13,25.0,47,2.5,0.0,0.0,Spring,No Holiday,Yes,488,10.0,0-100,hot
4358,31/05/2018,14,25.9,43,2.7,0.0,0.0,Spring,No Holiday,Yes,1175,82.0,0-100,hot
4359,31/05/2018,15,26.9,37,2.7,0.0,0.0,Spring,No Holiday,Yes,1371,78.0,0-100,hot
4360,31/05/2018,16,27.3,38,2.9,0.0,0.0,Spring,No Holiday,Yes,1648,77.0,0-100,hot
4361,31/05/2018,17,27.2,42,2.9,0.0,0.0,Spring,No Holiday,Yes,2532,10.0,0-10,hot
4362,31/05/2018,18,26.4,42,3.1,0.0,0.0,Spring,No Holiday,Yes,3115,93.0,0-100,hot
4363,31/05/2018,19,25.2,53,3.1,0.0,0.0,Spring,No Holiday,Yes,2053,5.0,0-10,hot
4364,31/05/2018,20,23.1,58,2.9,0.0,0.0,Spring,No Holiday,Yes,3826,10.0,0-100,warm
4365,31/05/2018,21,21.9,60,2.5,0.0,0.0,Spring,No Holiday,Yes,2274,8.0,0-10,warm
4366,31/05/2018,22,21.1,59,2.1,0.0,0.0,Spring,No Holiday,Yes,959,75.0,0-100,warm
4367,31/05/2018,23,20.5,62,2.2,0.0,0.0,Spring,No Holiday,Yes,1015,6.0,0-10,warm
4368,01/06/2018,0,20.1,63,1.1,0.0,0.0,Summer,No Holiday,Yes,472,57.0,0-100,warm
4369,01/06/2018,1,19.5,65,0.4,0.0,0.0,Summer,No Holiday,Yes,228,1.0,0-10,warm
4370,01/06/2018,2,19.0,72,1.4,0.0,0.0,Summer,No Holiday,Yes,686,10.0,0-10,warm
4371,01/06/2018,3,18.6,72,1.4,0.0,0.0,Summer,No Holiday,Yes,390,10.0,0-100,warm
4372,01/06/2018,4,18.1,76,1.8,0.0,0.0,Summer,No Holiday,Yes,259,9.0,0-10,warm
4373,01/06/2018,5,17.8,75,1.0,0.0,0.0,Summer,No Holiday,Yes,324,7.0,0-10,warm
4374,01/06/2018,6,17.5,76,1.2,0.0,0.0,Summer,No Holiday,Yes,462,10.0,0-100,warm
4375,01/06/2018,7,18.1,64,0.6,0.0,0.0,Summer,No Holiday,Yes,1603,23.0,0-100,warm
4376,01/06/2018,8,20.6,55,0.7,0.0,0.0,Summer,No Holiday,Yes,2114,10.0,0-100,warm
4377,01/06/2018,9,23.1,52,1.7,0.0,0.0,Summer,No Holiday,Yes,564,5.0,0-10,warm
4378,01/06/2018,10,25.3,45,1.3,0.0,0.0,Summer,No Holiday,Yes,617,10.0,0-10,hot
4379,01/06/2018,11,26.8,38,2.6,0.0,0.0,Summer,No Holiday,Yes,1551,10.0,0-100,hot
4380,01/06/2018,12,28.2,34,2.6,0.0,0.0,Summer,No Holiday,Yes,1024,10.0,0-100,hot
4381,01/06/2018,13,29.4,33,2.2,0.0,0.0,Summer,No Holiday,Yes,1791,95.0,0-100,hot
4382,01/06/2018,14,29.6,31,3.7,0.0,0.0,Summer,No Holiday,Yes,1961,45.0,0-100,hot
4383,01/06/2018,15,29.9,36,3.3,0.0,0.0,Summer,No Holiday,Yes,1140,4.0,0-10,hot
4384,01/06/2018,16,29.9,34,3.2,0.0,0.0,Summer,No Holiday,Yes,2735,53.0,0-100,hot
4385,01/06/2018,17,29.2,35,4.3,0.0,0.0,Summer,No Holiday,Yes,432,80.0,0-100,hot
4386,01/06/2018,18,28.5,36,3.0,0.0,0.0,Summer,No Holiday,Yes,2242,66.0,0-100,hot
4387,01/06/2018,19,26.8,35,1.9,0.0,0.0,Summer,No Holiday,Yes,2704,10.0,0-10,hot
4388,01/06/2018,20,25.0,39,2.8,0.0,0.0,Summer,No Holiday,Yes,3837,10.0,0-100,hot
4389,01/06/2018,21,23.5,44,1.6,0.0,0.0,Summer,No Holiday,Yes,3720,10.0,0-100,warm
4390,01/06/2018,22,22.7,44,1.5,0.0,0.0,Summer,No Holiday,Yes,1279,10.0,0-100,warm
4391,01/06/2018,23,21.8,49,1.6,0.0,0.0,Summer,No Holiday,Yes,2338,9.0,0-10,warm
4392,02/06/2018,0,20.9,53,1.4,0.0,0.0,Summer,No Holiday,Yes,1552,50.0,0-100,warm
4393,02/06/2018,1,20.2,57,0.4,0.0,0.0,Summer,No Holiday,Yes,1295,9.0,0-10,warm
4394,02/06/2018,2,19.6,60,1.9,0.0,0.0,Summer,No Holiday,Yes,550,10.0,0-100,warm
4395,02/06/2018,3,18.9,63,1.5,0.0,0.0,Summer,No Holiday,Yes,168,9.0,0-10,warm
4396,02/06/2018,4,18.3,66,1.3,0.0,0.0,Summer,No Holiday,Yes,187,96.0,0-100,warm
4397,02/06/2018,5,17.8,69,1.1,0.0,0.0,Summer,No Holiday,Yes,389,41.0,0-100,warm
4398,02/06/2018,6,17.7,68,1.3,0.0,0.0,Summer,No Holiday,Yes,322,63.0,0-100,warm
4399,02/06/2018,7,18.1,59,0.6,0.0,0.0,Summer,No Holiday,Yes,696,75.0,0-100,warm
4400,02/06/2018,8,20.4,54,1.0,0.0,0.0,Summer,No Holiday,Yes,966,99.0,0-100,warm
4401,02/06/2018,9,23.3,43,1.2,0.0,0.0,Summer,No Holiday,Yes,840,6.0,0-10,warm
4402,02/06/2018,10,25.5,33,1.1,0.0,0.0,Summer,No Holiday,Yes,1170,10.0,0-10,hot
4403,02/06/2018,11,27.3,35,2.3,0.0,0.0,Summer,No Holiday,Yes,1153,4.0,0-10,hot
4404,02/06/2018,12,28.3,30,3.0,0.0,0.0,Summer,No Holiday,Yes,1355,18.0,0-100,hot
4405,02/06/2018,13,29.6,24,2.4,0.0,0.0,Summer,No Holiday,Yes,1374,8.0,0-10,hot
4406,02/06/2018,14,29.8,23,3.6,0.0,0.0,Summer,No Holiday,Yes,432,10.0,0-100,hot
4407,02/06/2018,15,29.8,24,2.9,0.0,0.0,Summer,No Holiday,Yes,1634,94.0,0-100,hot
4408,02/06/2018,16,29.6,26,3.7,0.0,0.0,Summer,No Holiday,Yes,1076,56.0,0-100,hot
4409,02/06/2018,17,28.9,22,2.7,0.0,0.0,Summer,No Holiday,Yes,3570,10.0,0-10,hot
4410,02/06/2018,18,27.4,29,3.6,0.0,0.0,Summer,No Holiday,Yes,1018,0.0,0-100,hot
4411,02/06/2018,19,25.4,33,2.7,0.0,0.0,Summer,No Holiday,Yes,3803,10.0,0-10,hot
4412,02/06/2018,20,23.4,38,2.3,0.0,0.0,Summer,No Holiday,Yes,2302,82.0,0-100,warm
4413,02/06/2018,21,22.1,44,2.5,0.0,0.0,Summer,No Holiday,Yes,781,2.0,0-10,warm
4414,02/06/2018,22,21.4,48,1.6,0.0,0.0,Summer,No Holiday,Yes,1828,41.0,0-100,warm
4415,02/06/2018,23,20.6,52,0.5,0.0,0.0,Summer,No Holiday,Yes,450,7.0,0-10,warm
4416,03/06/2018,0,19.7,55,2.0,0.0,0.0,Summer,No Holiday,Yes,911,9.0,0-10,warm
4417,03/06/2018,1,19.2,57,0.8,0.0,0.0,Summer,No Holiday,Yes,730,38.0,0-100,warm
4418,03/06/2018,2,18.6,60,1.8,0.0,0.0,Summer,No Holiday,Yes,472,35.0,0-100,warm
4419,03/06/2018,3,18.0,64,1.3,0.0,0.0,Summer,No Holiday,Yes,639,13.0,0-100,warm
4420,03/06/2018,4,17.4,65,0.8,0.0,0.0,Summer,No Holiday,Yes,98,10.0,0-100,warm
4421,03/06/2018,5,17.1,66,0.3,0.0,0.0,Summer,No Holiday,Yes,84,70.0,0-100,warm
4422,03/06/2018,6,16.9,62,0.4,0.0,0.0,Summer,No Holiday,Yes,356,10.0,0-100,warm
4423,03/06/2018,7,18.0,54,0.7,0.0,0.0,Summer,No Holiday,Yes,500,6.0,0-10,warm
4424,03/06/2018,8,20.3,47,1.5,0.0,0.0,Summer,No Holiday,Yes,635,8.0,0-10,warm
4425,03/06/2018,9,22.7,39,0.7,0.0,0.0,Summer,No Holiday,Yes,718,84.0,0-100,warm
4426,03/06/2018,10,24.8,34,1.3,0.0,0.0,Summer,No Holiday,Yes,1143,65.0,0-100,warm
4427,03/06/2018,11,26.7,30,1.1,0.0,0.0,Summer,No Holiday,Yes,1507,64.0,0-100,hot
4428,03/06/2018,12,28.7,27,1.7,0.0,0.0,Summer,No Holiday,Yes,572,11.0,0-100,hot
4429,03/06/2018,13,29.4,24,2.7,0.0,0.0,Summer,No Holiday,Yes,1051,61.0,0-100,hot
4430,03/06/2018,14,29.8,26,2.2,0.0,0.0,Summer,No Holiday,Yes,2444,10.0,0-100,hot
4431,03/06/2018,15,30.7,21,2.5,0.0,0.0,Summer,No Holiday,Yes,1418,43.0,0-100,hot
4432,03/06/2018,16,30.4,28,3.6,0.0,0.0,Summer,No Holiday,Yes,652,42.0,0-100,hot
4433,03/06/2018,17,29.5,29,4.1,0.0,0.0,Summer,No Holiday,Yes,3432,50.0,0-100,hot
4434,03/06/2018,18,29.3,25,2.4,0.0,0.0,Summer,No Holiday,Yes,1481,2.0,0-10,hot
4435,03/06/2018,19,27.4,29,2.4,0.0,0.0,Summer,No Holiday,Yes,3796,0.0,0-100,hot
4436,03/06/2018,20,25.3,32,2.2,0.0,0.0,Summer,No Holiday,Yes,2535,36.0,0-100,hot
4437,03/06/2018,21,24.2,32,2.1,0.0,0.0,Summer,No Holiday,Yes,1006,43.0,0-100,warm
4438,03/06/2018,22,23.0,38,1.2,0.0,0.0,Summer,No Holiday,Yes,640,92.0,0-100,warm
4439,03/06/2018,23,,44,0.8,0.0,0.0,Summer,No Holiday,Yes,1821,10.0,0-100,
4440,04/06/2018,0,21.4,45,1.4,0.0,0.0,Summer,No Holiday,Yes,949,10.0,0-100,warm
4441,04/06/2018,1,20.7,47,0.9,0.0,0.0,Summer,No Holiday,Yes,666,10.0,0-100,warm
4442,04/06/2018,2,20.1,49,0.8,0.0,0.0,Summer,No Holiday,Yes,441,10.0,0-10,warm
4443,04/06/2018,3,19.6,51,1.0,0.0,0.0,Summer,No Holiday,Yes,198,4.0,0-10,warm
4444,04/06/2018,4,19.4,56,1.2,0.0,0.0,Summer,No Holiday,Yes,107,57.0,0-100,warm
4445,04/06/2018,5,19.2,56,0.9,0.0,0.0,Summer,No Holiday,Yes,338,7.0,0-10,warm
4446,04/06/2018,6,18.9,53,0.3,0.0,0.0,Summer,No Holiday,Yes,978,9.0,0-10,warm
4447,04/06/2018,7,19.5,52,0.8,0.0,0.0,Summer,No Holiday,Yes,1644,14.0,0-100,warm
4448,04/06/2018,8,22.1,44,1.4,0.0,0.0,Summer,No Holiday,Yes,3219,10.0,0-100,warm
4449,04/06/2018,9,23.3,37,0.4,0.0,0.0,Summer,No Holiday,Yes,1136,7.0,0-10,warm
4450,04/06/2018,10,25.1,40,2.7,0.0,0.0,Summer,No Holiday,Yes,227,10.0,0-100,hot
4451,04/06/2018,11,26.1,37,2.4,0.0,0.0,Summer,No Holiday,Yes,1887,95.0,0-100,hot
4452,04/06/2018,12,26.3,36,3.1,0.0,0.0,Summer,No Holiday,Yes,1569,7.0,0-10,hot
4453,04/06/2018,13,27.4,30,2.0,0.0,0.0,Summer,No Holiday,Yes,1276,5.0,0-10,hot
4454,04/06/2018,14,26.5,43,3.9,0.0,0.0,Summer,No Holiday,Yes,1369,10.0,0-100,hot
4455,04/06/2018,15,25.5,43,2.9,0.0,0.0,Summer,No Holiday,Yes,722,56.0,0-100,hot
4456,04/06/2018,16,25.5,43,3.2,0.0,0.0,Summer,No Holiday,Yes,1356,10.0,0-100,hot
4457,04/06/2018,17,24.9,46,2.0,0.0,0.0,Summer,No Holiday,Yes,2788,16.0,0-100,warm
4458,04/06/2018,18,24.4,48,1.9,0.0,0.0,Summer,No Holiday,Yes,3390,10.0,0-10,warm
4459,04/06/2018,19,23.9,51,2.3,0.0,0.0,Summer,No Holiday,Yes,3443,9.0,0-10,warm
4460,04/06/2018,20,23.4,43,1.1,0.0,0.0,Summer,No Holiday,Yes,2912,10.0,0-100,warm
4461,04/06/2018,21,22.6,62,1.1,0.0,0.0,Summer,No Holiday,Yes,2110,98.0,0-100,warm
4462,04/06/2018,22,22.0,64,1.8,0.0,0.0,Summer,No Holiday,Yes,1376,67.0,0-100,warm
4463,04/06/2018,23,21.4,68,2.7,0.0,0.0,Summer,No Holiday,Yes,1113,0.0,0-10,warm
4464,05/06/2018,0,20.5,71,2.8,0.0,0.0,Summer,No Holiday,Yes,648,33.0,0-100,warm
4465,05/06/2018,1,20.0,67,0.7,0.0,0.0,Summer,No Holiday,Yes,1126,4.0,0-10,warm
